track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_month,release_year,bin_year,track_pop_shift,y,log_speechiness,acoustic_shift,logit_acousticness,sqrt_liveness
56,rock,classic rock,0.285,0.56,C,-7.469,major,0.0305,0.13,1.1e-06,0.0987,0.122,147.696,365000,1,2004,older,56.0,0.24116205681688824,-3.2064533048696435,0.13,-1.900958761193047,0.32969683043669074
10,rock,classic rock,0.715,0.702,E,-6.055,major,0.0296,0.109,7.73e-06,0.255,0.954,127.446,171293,9,1999,older,10.0,-2.197224577336219,-3.228926160721702,0.109,-2.1009965452416655,0.51478150704935
59,rock,classic rock,0.3,0.894,D,-7.786,minor,0.109,0.0515,0.000333,0.125,0.268,118.631,269600,1,1989,older,59.0,0.3639653772014115,-2.1286317858706076,0.0515,-2.9132999817053786,0.3674234614174767
40,rock,classic rock,0.546,0.843,C,-5.821,major,0.0326,0.12,4.98e-05,0.0618,0.783,129.894,244107,5,2006,older,40.0,-0.4054651081081643,-3.1559010257068123,0.12,-1.9924301646902063,0.26795522013948525
2,rock,classic rock,0.711,0.853,A,-9.388,major,0.0416,0.426,0.86,0.0648,0.314,134.967,513440,12,2009,older,2.0,-3.8918202981106265,-2.96423360649462,0.426,-0.2981900500501961,0.27349588662354685
40,rock,classic rock,0.533,0.703,D,-6.364,major,0.0423,0.184,0.0,0.101,0.612,128.761,186093,1,2001,older,40.0,-0.4054651081081643,-2.95075890791126,0.184,-1.4894785973551214,0.3331666249791536
52,rock,classic rock,0.534,0.635,F♯/G♭,-5.562,major,0.0312,0.156,1.7e-05,0.378,0.303,140.203,260160,1,2006,older,52.0,0.08004270767353656,-3.1893170226266565,0.156,-1.6882964873464201,0.6228964600958975
0,rock,classic rock,0.593,0.771,F♯/G♭,-8.277,major,0.034,0.0107,1.31e-05,0.129,0.644,124.098,256400,2,1986,older,0.1,-6.906754778648554,-3.123565645063876,0.0107,-4.526753880861317,0.372827037646145
0,rock,classic rock,0.678,0.824,D,-4.895,major,0.0583,0.128,5.15e-06,0.248,0.546,120.208,236600,1,2001,older,0.1,-6.906754778648554,-2.6838455124053926,0.128,-1.9187591599893623,0.5079370039680118
0,rock,classic rock,0.505,0.956,C,-4.62,major,0.0798,0.0184,0.000176,0.103,0.503,94.969,195853,1,2009,older,0.1,-6.906754778648554,-2.410170303673983,0.0184,-3.9768332287817616,0.3361547262794322
0,rock,classic rock,0.473,0.721,B,-8.104,minor,0.0363,0.0021,0.000208,0.107,0.563,138.418,305040,1,1998,older,0.1,-6.906754778648554,-3.0726133178899486,0.0021,-6.1637157261608895,0.34205262752974136
10,rock,classic rock,0.45,0.941,F♯/G♭,-4.725,major,0.0489,0.138,0.123,0.108,0.662,125.138,355267,1,2004,older,10.0,-2.197224577336219,-2.831914188324596,0.138,-1.8320015855064884,0.34351128074635334
41,rock,classic rock,0.501,0.809,A,-12.12,minor,0.0351,0.00113,0.0831,0.0343,0.611,117.512,254240,9,2000,older,41.0,-0.3639653772014119,-3.0988730324735045,0.00113,-6.784407007326514,0.21047565179849187
0,rock,classic rock,0.403,0.753,F,-6.372,major,0.0349,0.087,2.81e-06,0.126,0.14,76.736,240933,1,2009,older,0.1,-6.906754778648554,-3.103317484233928,0.087,-2.350827761940385,0.3687817782917155
24,rock,classic rock,0.594,0.935,E,-4.796,major,0.049,0.537,0.0,0.0836,0.675,93.448,264947,1,2011,recent,24.0,-1.1526795099383855,-2.8302178350764176,0.537,0.14827104042263065,0.3059411708155671
0,rock,classic rock,0.53,0.981,A,-2.077,major,0.0355,0.024,0.0,0.0795,0.837,118.677,316520,1,2010,recent,0.1,-6.906754778648554,-3.0900429530252325,0.024,-3.7054087560651467,0.2991655060330318
32,rock,classic rock,0.48,0.923,A,-3.587,major,0.0571,0.0179,0.000802,0.288,0.592,137.61,290027,2,2003,older,32.0,-0.7537718023763801,-2.701571235004501,0.0179,-4.00489242331702,0.5458937625582472
0,rock,classic rock,0.452,0.911,C,-4.336,major,0.0482,0.0133,7.18e-05,0.307,0.514,101.897,261227,4,2011,recent,0.1,-6.906754778648554,-2.843869924244745,0.0133,-4.306602006635413,0.5630275304103699
34,rock,classic rock,0.622,0.829,F,-4.76,major,0.0296,0.0721,0.000286,0.179,0.415,115.491,328560,1,2011,recent,34.0,-0.663294217410264,-3.228926160721702,0.0721,-2.55486992406823,0.43474130238568315
41,rock,classic rock,0.432,0.88,C♯/D♭,-5.769,minor,0.0656,0.0206,0.000191,0.185,0.527,95.59,216733,9,1996,older,41.0,-0.3639653772014119,-2.58229899579665,0.0206,-3.8616490634726817,0.44158804331639234
2,rock,classic rock,0.409,0.691,F,-9.538,major,0.0377,0.344,0.409,0.229,0.156,116.965,301200,12,2009,older,2.0,-3.8918202981106265,-3.0428238810878416,0.344,-0.6455191315706909,0.4888762624632127
4,rock,classic rock,0.28,0.977,B,-5.488,major,0.127,0.0232,0.0158,0.138,0.475,100.409,406200,1,2004,older,4.0,-3.1780538303479453,-1.987774353154012,0.0232,-3.740129644124231,0.3847076812334269
28,rock,classic rock,0.363,0.859,F♯/G♭,-3.904,minor,0.0377,0.0784,0.0,0.254,0.448,162.178,317093,1,2011,recent,28.0,-0.9444616088408512,-3.0428238810878416,0.0784,-2.4642873625852646,0.5138093031466052
0,rock,classic rock,0.655,0.739,A,-7.778,major,0.0575,0.317,0.000266,0.0987,0.503,155.129,381107,6,2002,older,0.1,-6.906754778648554,-2.695627681103653,0.317,-0.7675930856935095,0.32969683043669074
30,rock,classic rock,0.449,0.833,A,-3.687,major,0.0326,0.000218,0.00572,0.368,0.518,105.895,308640,1,2011,recent,30.0,-0.8472978603872036,-3.1559010257068123,0.000218,-8.430797471409731,0.6148170459575759
0,rock,classic rock,0.59,0.899,C,-4.614,major,0.0363,0.00763,0.000922,0.386,0.442,115.1,281960,1,2009,older,0.1,-6.906754778648554,-3.0726133178899486,0.00763,-4.868008176318282,0.6292853089020909
3,rock,classic rock,0.533,0.963,C,-2.528,minor,0.0562,0.0353,1.33e-06,0.368,0.789,122.812,223147,1,2010,recent,3.0,-3.4760986898352733,-2.7150748160391744,0.0353,-3.3079342082372567,0.6148170459575759
71,rock,classic rock,0.651,0.766,C,-9.935,major,0.0299,0.206,0.00103,0.362,0.949,116.74,242107,1,1991,older,71.0,0.8953840470548413,-3.2213789550863194,0.206,-1.3492072924575549,0.6099180272790763
2,rock,classic rock,0.48,0.772,F♯/G♭,-6.261,major,0.0379,0.0241,0.0124,0.103,0.38,132.376,336147,1,2004,older,2.0,-3.8918202981106265,-3.0386397745652673,0.0241,-3.701148281650806,0.3361547262794322
0,rock,classic rock,0.543,0.796,D,-5.994,major,0.0354,0.339,4.2e-05,0.469,0.714,114.515,212493,1,2000,older,0.1,-6.906754778648554,-3.092243173934835,0.339,-0.667753732471236,0.692098258919931
75,rock,classic rock,0.383,0.662,D,-5.162,major,0.0333,0.165,0.0,0.248,0.138,121.154,298760,6,1998,older,75.0,1.0986122886681098,-3.1396026439736926,0.165,-1.6214862509502748,0.5079370039680118
53,rock,classic rock,0.393,0.547,B,-7.776,major,0.0291,0.263,0.0,0.104,0.307,129.677,266267,9,2001,older,53.0,0.12014431184206341,-3.241632811990817,0.263,-1.030433860011572,0.33763886032268264
29,rock,classic rock,0.583,0.855,B,-7.972,minor,0.0404,0.00417,0.144,0.237,0.664,122.425,254707,2,2002,older,29.0,-0.8953840470548413,-2.987764103904814,0.00417,-5.47566052447501,0.4969909455915671
22,rock,classic rock,0.699,0.436,A,-15.289,major,0.029,0.0823,0.0458,0.302,0.66,105.223,218747,3,1995,older,22.0,-1.2656663733312759,-3.2441936328524905,0.0823,-2.411499432141943,0.5585696017507576
2,rock,classic rock,0.453,0.253,F♯/G♭,-14.44,major,0.0313,0.705,0.000308,0.0892,0.344,120.415,356093,1,2004,older,2.0,-3.8918202981106265,-3.18689277901515,0.705,0.8712224464724486,0.31496031496047244
0,rock,classic rock,0.301,0.593,D,-9.534,major,0.0343,0.00359,0.0,0.131,0.754,134.314,187053,12,2009,older,0.1,-6.906754778648554,-3.116770601931047,0.00359,-5.626006616967545,0.37549966711037175
2,rock,classic rock,0.292,0.661,B,-7.478,major,0.0373,0.00316,0.00355,0.0891,0.26,124.729,284093,1,2004,older,2.0,-3.8918202981106265,-3.0512449834842497,0.00316,-5.754018248040159,0.31480152477394385
0,rock,classic rock,0.474,0.911,A,-3.648,minor,0.079,0.00573,2.05e-05,0.138,0.584,152.478,231307,1,2010,recent,0.1,-6.906754778648554,-2.419118909249997,0.00573,-5.156293268823909,0.3847076812334269
0,rock,classic rock,0.764,0.673,C,-7.877,major,0.0265,0.142,3.07e-05,0.0958,0.963,116.1,162600,11,1993,older,0.1,-6.906754778648554,-3.3104430183936913,0.142,-1.7987770418867017,0.3252691193458119
24,rock,classic rock,0.339,0.874,D,-4.346,major,0.0361,0.0021,0.00697,0.319,0.26,84.493,381240,1,2011,recent,24.0,-1.1526795099383855,-3.076942328979534,0.0021,-6.1637157261608895,0.5735852159879995
2,rock,classic rock,0.587,0.661,F,-6.494,major,0.0241,0.035,0.0,0.0677,0.674,84.307,258360,1,2000,older,2.0,-3.8918202981106265,-3.3784578946926658,0.035,-3.316780039849572,0.27874719729532704
0,rock,classic rock,0.524,0.883,C,-3.257,major,0.035,0.0564,0.000165,0.186,0.815,122.524,250627,1,2010,recent,0.1,-6.906754778648554,-3.101092789211817,0.0564,-2.817233189029507,0.4427188724235731
21,rock,classic rock,0.258,0.752,G♯/A♭,-4.135,major,0.0306,0.0019,0.0,0.0851,0.275,139.529,251733,2,2003,older,21.0,-1.3249254147435987,-3.20398721237445,0.0019,-6.263999585520146,0.30838287890218546
21,rock,classic rock,0.619,0.619,C,-13.185,major,0.0342,0.2,0.0,0.179,0.949,126.941,170733,3,1995,older,21.0,-1.3249254147435987,-3.1190304898984844,0.2,-1.3862943611198906,0.43474130238568315
0,rock,classic rock,0.375,0.832,C,-7.009,minor,0.0928,0.224,0.000224,0.35,0.764,95.993,197773,12,2009,older,0.1,-6.906754778648554,-2.2749699259610723,0.224,-1.242506468328179,0.6
56,rock,classic rock,0.731,0.837,A,-8.673,major,0.0477,0.000287,0.15,0.0978,0.832,135.603,222747,12,1971,older,56.0,0.24116205681688824,-2.8524981054680834,0.000287,-8.155741301012272,0.3283291031876401
72,rock,classic rock,0.619,0.67,B,-10.319,minor,0.0353,0.00165,0.0109,0.331,0.777,129.267,211933,3,1993,older,72.0,0.9444616088408513,-3.094448246493149,0.00165,-6.405328628320417,0.5839520528262573
0,rock,classic rock,0.223,0.952,C,-4.635,major,0.0861,0.0123,0.000446,0.216,0.472,173.487,233407,5,2008,older,0.1,-6.906754778648554,-2.34236596300589,0.0123,-4.38577974553571,0.4753945729601885
41,rock,classic rock,0.327,0.645,G,-10.159,major,0.0439,0.0466,2.98e-05,0.307,0.43,89.328,255667,10,1981,older,41.0,-0.3639653772014119,-2.9206248010671856,0.0466,-3.018434001639125,0.5630275304103699
1,rock,classic rock,0.763,0.763,G,-4.75,major,0.0285,0.0714,4.34e-06,0.232,0.941,113.908,176507,1,2000,older,1.0,-4.59511985013459,-3.2570970376883985,0.0714,-2.5653802062402824,0.49193495504995377
47,rock,classic rock,0.922,0.392,F,-12.083,minor,0.122,0.0444,0.165,0.123,0.771,109.878,215933,10,1981,older,47.0,-0.12014431184206334,-2.0249533563957662,0.0444,-3.069099946013475,0.3646916505762094
3,rock,classic rock,0.607,0.643,F,-11.692,major,0.423,0.0535,2.31e-06,0.038,0.668,133.617,190667,1,1995,older,3.0,-3.4760986898352733,-0.8370175509796473,0.0535,-2.8730893167474165,0.21908902300206645
36,rock,classic rock,0.493,0.702,G,-8.625,major,0.0343,0.00201,0.000558,0.467,0.78,127.195,321427,1,1984,older,36.0,-0.5753641449035618,-3.116770601931047,0.00201,-6.207608534150198,0.6906518659932803
28,rock,classic rock,0.433,0.746,C♯/D♭,-10.069,major,0.0488,0.631,0.262,0.291,0.528,115.839,423013,3,1995,older,28.0,-0.9444616088408512,-2.833613424077556,0.631,0.536509218500686,0.5486346689738081
38,rock,classic rock,0.829,0.434,C♯/D♭,-10.52,major,0.0341,0.447,0.00168,0.0726,0.721,117.399,253733,1,1995,older,38.0,-0.4895482253187058,-3.1212954965293367,0.447,-0.2127994069087659,0.28740215726399826
36,rock,classic rock,0.692,0.74,C,-7.466,major,0.0329,0.0723,8.83e-05,0.136,0.864,147.274,215440,2,2002,older,36.0,-0.5753641449035618,-3.1488834530481657,0.0723,-2.5518842754945066,0.38209946349085605
21,rock,classic rock,0.724,0.578,G,-13.588,major,0.0509,0.111,0.00324,0.122,0.664,94.466,263427,3,1995,older,21.0,-1.3249254147435987,-2.7985221042662856,0.111,-2.0805670342015703,0.363318042491699
28,rock,classic rock,0.689,0.482,D,-12.612,major,0.0376,0.464,0.000113,0.12,0.786,115.04,250653,3,1995,older,28.0,-0.9444616088408512,-3.0449225177447627,0.464,-0.1442496088445468,0.36055512754639896
68,rock,classic rock,0.386,0.145,C,-16.94,major,0.0362,0.792,0.000196,0.1,0.262,171.63,226067,10,1986,older,68.0,0.7537718023763803,-3.0747754808944436,0.792,1.337023312113108,0.33166247903553997
0,rock,classic rock,0.806,0.462,D,-12.778,major,0.0298,0.78,0.0134,0.15,0.736,92.726,191227,2,1977,older,0.1,-6.906754778648554,-3.223888366691745,0.78,1.265666373331276,0.4
0,rock,classic rock,0.569,0.797,C♯/D♭,-8.057,major,0.035,0.0119,0.00293,0.0561,0.607,100.626,281080,10,1998,older,0.1,-6.906754778648554,-3.101092789211817,0.0119,-4.419245507083433,0.2570992026436488
63,rock,classic rock,0.623,0.68,D,-13.255,major,0.0282,0.0056,0.000425,0.148,0.737,129.713,237093,1,1977,older,63.0,0.5322168137473082,-3.2649197633696074,0.0056,-5.179372942455398,0.39749213828703583
28,rock,classic rock,0.604,0.894,A,-5.937,major,0.0583,0.00429,0.0,0.158,0.953,133.224,220200,1,1998,older,28.0,-0.9444616088408512,-2.6838455124053926,0.00429,-5.447169317589379,0.40987803063838396
64,rock,classic rock,0.765,0.502,A,-7.393,major,0.0321,0.119,0.0011,0.171,0.836,144.204,289440,10,1994,older,64.0,0.5753641449035619,-3.167707538293801,0.119,-2.0019341328246503,0.425440947723653
52,rock,classic rock,0.436,0.93,E,-6.572,minor,0.0597,0.0525,0.0,0.227,0.445,131.446,325907,9,2001,older,52.0,0.08004270767353656,-2.663554961215659,0.0525,-2.8930137673590033,0.4868264577855234
20,rock,classic rock,0.652,0.626,C♯/D♭,-7.324,major,0.036,0.217,0.0,0.0787,0.321,144.081,328893,1,2002,older,20.0,-1.3862943611198906,-3.079113882493042,0.217,-1.2832353424503435,0.2978254522367086
51,rock,classic rock,0.669,0.7,C♯/D♭,-7.971,major,0.0714,0.024,0.0,0.0782,0.6,83.989,261707,1,2000,older,51.0,0.040005334613699206,-2.5083800059736423,0.024,-3.7054087560651467,0.29698484809834996
34,rock,classic rock,0.451,0.918,E,-3.414,major,0.0329,0.00178,0.00156,0.688,0.695,106.033,229040,1,2006,older,34.0,-0.663294217410264,-3.1488834530481657,0.00178,-6.329360328595713,0.8354639429682169
3,rock,classic rock,0.566,0.824,C♯/D♭,-7.516,minor,0.0378,0.0461,1.89e-05,0.302,0.795,151.295,289187,1,1995,older,3.0,-3.4760986898352733,-3.0407296394847267,0.0461,-3.0297458941485593,0.5585696017507576
54,rock,classic rock,0.742,0.896,C,-7.208,major,0.0501,0.135,0.461,0.12,0.871,102.451,415090,10,2010,recent,54.0,0.16034265007517948,-2.811745437440975,0.135,-1.85745472849345,0.36055512754639896
42,rock,classic rock,0.814,0.856,D♯/E♭,-4.97,major,0.0404,0.404,0.000164,0.147,0.95,122.312,282070,8,2010,recent,42.0,-0.3227733922630512,-2.987764103904814,0.404,-0.3888257891041997,0.396232255123179
5,rock,classic rock,0.495,0.744,E,-5.372,minor,0.0481,0.173,0.9,0.126,0.652,81.069,355250,1,1976,older,5.0,-2.9444389791664403,-2.8455896151242714,0.173,-1.5645131005259123,0.3687817782917155
2,rock,classic rock,0.778,0.83,A♯/B♭,-7.093,minor,0.072,0.466,0.357,0.111,0.888,95.887,407160,7,2006,older,2.0,-3.8918202981106265,-2.501036031717884,0.466,-0.13621020483454893,0.3478505426185217
35,rock,classic rock,0.571,0.645,B,-8.012,minor,0.0526,0.621,0.000317,0.0953,0.733,108.311,288707,7,2011,recent,35.0,-0.6190392084062235,-2.7709900008760844,0.621,0.49379487685105233,0.32449961479175904
37,rock,classic rock,0.549,0.517,C♯/D♭,-13.633,major,0.0239,0.113,0.255,0.205,0.635,88.003,200933,5,2017,recent,37.0,-0.5322168137473082,-3.3843402645957323,0.113,-2.060457163597239,0.4636809247747852
1,rock,classic rock,0.601,0.711,C,-10.698,major,0.106,0.136,0.00187,0.249,0.929,119.385,292680,1,1978,older,1.0,-4.59511985013459,-2.1541650878757723,0.136,-1.8489178830680035,0.5089204259999789
33,rock,classic rock,0.711,0.722,A,-8.959,major,0.184,0.639,0.0,0.0505,0.511,128.044,369987,5,2017,recent,33.0,-0.7081850579244856,-1.6398971199188088,0.639,0.5710264960446539,0.24596747752497689
32,rock,classic rock,0.708,0.867,G,-5.188,major,0.0481,0.2,0.116,0.0618,0.786,126.932,197667,5,2017,recent,32.0,-0.7537718023763801,-2.8455896151242714,0.2,-1.3862943611198906,0.26795522013948525
42,rock,classic rock,0.701,0.701,F,-10.323,minor,0.123,0.525,0.047,0.235,0.884,110.718,448914,3,2012,recent,42.0,-0.3227733922630512,-2.017406150760383,0.525,0.10008345855698263,0.4949747468305833
10,rock,classic rock,0.736,0.717,A,-7.432,minor,0.0436,0.0239,0.208,0.0925,0.872,135.009,327347,11,2010,recent,10.0,-2.197224577336219,-2.926206210905381,0.0239,-3.7096865812434543,0.32015621187164245
34,rock,classic rock,0.705,0.625,G,-11.963,minor,0.0639,0.531,7.73e-06,0.348,0.828,97.831,187800,1,1994,older,34.0,-0.663294217410264,-2.6050424510279813,0.531,0.12415925279565966,0.5983310120660636
10,rock,classic rock,0.689,0.789,A,-5.593,major,0.054,0.298,0.0144,0.118,0.833,117.89,190653,11,2010,recent,10.0,-2.197224577336219,-2.7488721956224653,0.298,-0.8568399175204066,0.35777087639996635
31,rock,classic rock,0.403,0.447,G,-14.335,major,0.034,0.791,0.531,0.146,0.481,139.12,369133,5,2010,recent,31.0,-0.8001193001121131,-3.123565645063876,0.791,1.3309637158028431,0.39496835316262996
30,rock,classic rock,0.464,0.547,D,-9.768,major,0.161,0.351,1.04e-06,0.142,0.789,189.662,232427,5,2017,recent,30.0,-0.8472978603872036,-1.7660917224794772,0.351,-0.6146464932382243,0.38987177379235854
30,rock,classic rock,0.584,0.916,E,-5.903,minor,0.0339,0.00252,0.168,0.276,0.717,125.814,289387,5,2017,recent,30.0,-0.8472978603872036,-3.125840958901011,0.00252,-5.980973196914367,0.5347896782848376
35,rock,classic rock,0.884,0.86,G♯/A♭,-8.401,major,0.0366,0.8,0.318,0.145,0.833,129.306,234800,5,2017,recent,35.0,-0.6190392084062235,-3.0661547378505367,0.8,1.3862943611198908,0.39370039370059057
30,rock,classic rock,0.416,0.679,A,-5.28,minor,0.0473,0.68,0.00165,0.117,0.449,86.954,270387,5,2017,recent,30.0,-0.8472978603872036,-2.8594546552614433,0.68,0.7537718023763803,0.3563705936241092
33,rock,classic rock,0.634,0.98,D,-4.791,major,0.0588,0.882,0.094,0.275,0.511,88.85,262373,5,2017,recent,33.0,-0.7081850579244856,-2.676551534042839,0.882,2.0115074315411268,0.5338539126015656
31,rock,classic rock,0.704,0.463,D,-6.846,major,0.0293,0.443,0.0156,0.125,0.514,127.616,210307,5,2017,recent,31.0,-0.8001193001121131,-3.2365307601069215,0.443,-0.22899546988214825,0.3674234614174767
31,rock,classic rock,0.777,0.721,C♯/D♭,-9.671,major,0.0783,0.916,0.0658,0.0972,0.899,122.657,242613,5,2017,recent,31.0,-0.8001193001121131,-2.427015171372223,0.916,2.3891995658308174,0.32741411087489797
50,rock,classic rock,0.664,0.681,G,-7.458,major,0.0366,0.481,0.0232,0.225,0.604,97.501,193000,5,2008,older,50.0,0.0,-3.0661547378505367,0.481,-0.07603661306012757,0.48476798574163293
44,rock,classic rock,0.52,0.824,D,-4.286,major,0.0462,0.324,4.76e-06,0.147,0.517,79.39,260880,11,2009,older,44.0,-0.2411620568168881,-2.8788385220824915,0.324,-0.7354495602506346,0.396232255123179
30,rock,classic rock,0.619,0.875,B,-5.957,minor,0.0257,0.0154,0.378,0.345,0.903,101.891,212307,2,2015,recent,30.0,-0.8472978603872036,-3.3326045901965435,0.0154,-4.157867957904517,0.5958187643906492
31,rock,classic rock,0.79,0.854,B,-6.263,minor,0.0671,0.414,0.801,0.268,0.645,101.646,182787,10,2011,recent,31.0,-0.8001193001121131,-2.562651998412853,0.414,-0.3474538157516984,0.5272570530585627
10,rock,classic rock,0.735,0.87,D,-4.916,minor,0.0454,0.337,0.218,0.149,0.837,104.287,189107,8,2009,older,10.0,-2.197224577336219,-2.893175685228899,0.337,-0.6766920598335009,0.3987480407475377
35,rock,classic rock,0.617,0.827,A♯/B♭,-8.936,minor,0.0348,0.125,0.198,0.085,0.846,101.154,284840,8,2012,recent,35.0,-0.6190392084062235,-3.1055471395611978,0.125,-1.9459101490553135,0.3082207001484488
9,rock,classic rock,0.727,0.624,F,-6.274,major,0.128,0.172,0.791,0.0928,0.935,145.748,174507,8,2009,older,9.0,-2.3136349291806306,-1.9805015938249322,0.172,-1.5715186775718069,0.32062439083762795
27,rock,classic rock,0.668,0.675,C,-11.181,major,0.0524,0.137,0.00138,0.0929,0.745,106.271,191533,6,2010,recent,27.0,-0.9946225751440619,-2.774190003606755,0.137,-1.840433765255303,0.32078029864690877
27,rock,classic rock,0.618,0.726,A♯/B♭,-6.502,major,0.0374,0.671,0.418,0.12,0.683,115.918,188587,11,2010,recent,27.0,-0.9946225751440619,-3.0491330502811063,0.671,0.71271138620631,0.36055512754639896
12,rock,classic rock,0.671,0.86,B,-9.071,minor,0.0432,0.0847,0.834,0.154,0.901,96.674,277787,8,2009,older,12.0,-1.9924301646902063,-2.933696882634538,0.0847,-2.380136278732725,0.4049691346263318
42,rock,classic rock,0.907,0.66,C♯/D♭,-11.951,minor,0.0459,0.0335,0.194,0.112,0.973,130.747,338410,3,2015,recent,42.0,-0.3227733922630512,-2.8841908988210836,0.0335,-3.3621358598173647,0.3492849839314596
16,rock,classic rock,0.715,0.67,D,-7.806,minor,0.0348,0.107,0.783,0.0943,0.913,111.877,233853,11,2010,recent,16.0,-1.6582280766035322,-3.1055471395611978,0.107,-2.121757746414593,0.3229551052391028
40,rock,classic rock,0.653,0.875,A,-5.232,major,0.125,0.0164,0.0311,0.377,0.789,116.956,373333,3,2009,older,40.0,-0.4054651081081643,-2.0024805005437076,0.0164,-4.093937975511885,0.6220932405998316
0,rock,classic rock,0.518,0.915,D♯/E♭,-7.634,minor,0.0431,0.0626,9.68e-05,0.487,0.912,112.238,329373,7,2010,recent,0.1,-6.906754778648554,-2.935578350734244,0.0626,-2.706344807382553,0.7049822692805827
42,rock,classic rock,0.655,0.771,A,-7.321,minor,0.0517,0.124,0.509,0.0811,0.398,99.567,365693,1,1977,older,42.0,-0.3227733922630512,-2.7854713480707947,0.124,-1.9550845253313547,0.30182776545573137
28,rock,classic rock,0.79,0.63,B,-9.657,minor,0.102,0.907,0.0669,0.347,0.453,121.101,402333,3,2005,older,28.0,-0.9444616088408512,-2.1892564076870427,0.907,2.277542956961881,0.5974947698515862
1,rock,classic rock,0.721,0.604,A♯/B♭,-10.224,major,0.0302,0.28,0.216,0.225,0.95,119.98,320493,6,2009,older,1.0,-4.59511985013459,-3.2138882833571616,0.28,-0.9444616088408512,0.48476798574163293
29,rock,classic rock,0.662,0.868,C,-8.375,major,0.0496,0.129,0.409,0.126,0.866,136.071,393280,1,1974,older,29.0,-0.8953840470548413,-2.820099704910833,0.129,-1.9098295724908305,0.3687817782917155
12,rock,classic rock,0.56,0.704,A,-8.237,major,0.0465,0.0104,0.00123,0.313,0.566,139.962,299960,11,2010,recent,12.0,-1.9924301646902063,-2.873514640829742,0.0104,-4.555495014930951,0.5683308895353129
8,rock,classic rock,0.731,0.748,B,-6.886,minor,0.0817,0.434,0.00117,0.0742,0.703,102.648,189160,11,2010,recent,8.0,-2.4423470353692043,-2.389232899719718,0.434,-0.2655495441027782,0.29017236257093815
27,rock,classic rock,0.77,0.734,C♯/D♭,-8.029,major,0.135,0.602,0.0311,0.143,0.686,93.08,492293,1,1973,older,27.0,-0.9946225751440619,-1.9310215365615626,0.602,0.4138054400243832,0.39115214431215894
29,rock,classic rock,0.697,0.534,G,-10.826,minor,0.0567,0.721,1.29e-05,0.32,0.781,110.378,258577,10,2012,recent,29.0,-0.8953840470548413,-2.707550326060559,0.721,0.9494273554635833,0.5744562646538028
29,rock,classic rock,0.59,0.741,C,-9.662,major,0.0525,0.225,0.241,0.191,0.598,111.695,352187,3,2012,recent,29.0,-0.8953840470548413,-2.772588722239781,0.225,-1.2367626271489267,0.4483302354291979
31,rock,classic rock,0.811,0.561,F,-10.883,minor,0.423,0.515,0.304,0.127,0.416,103.967,317685,3,2012,recent,31.0,-0.8001193001121131,-0.8370175509796473,0.515,0.06001800972625295,0.37013511046643494
37,rock,classic rock,0.285,0.419,A,-13.454,minor,0.0427,0.697,0.0205,0.249,0.55,120.026,319293,4,2002,older,37.0,-0.5322168137473082,-2.9431398234348203,0.697,0.8330526052511545,0.5089204259999789
0,rock,classic rock,0.679,0.474,D,-15.384,minor,0.0311,0.47,0.841,0.0727,0.753,130.019,173000,9,2009,older,0.1,-6.906754778648554,-3.191747157479948,0.47,-0.12014431184206334,0.2875760768909681
0,rock,classic rock,0.441,0.611,A♯/B♭,-5.61,major,0.0314,0.744,0.295,0.168,0.35,92.581,303227,5,2009,older,0.1,-6.906754778648554,-3.1844743981508685,0.744,1.0668635903535293,0.4219004621945798
31,rock,classic rock,0.629,0.734,C,-10.326,major,0.0467,0.213,0.175,0.113,0.837,88.093,370469,5,2013,recent,31.0,-0.8001193001121131,-2.8699810682484306,0.213,-1.3069360827079783,0.3507135583350036
46,rock,classic rock,0.494,0.661,A♯/B♭,-7.54,minor,0.047,0.486,0.806,0.116,0.204,89.659,260253,2,2014,recent,46.0,-0.16034265007517937,-2.864704011147587,0.486,-0.05601464155467137,0.35496478698597694
62,rock,classic rock,0.373,0.809,D,-9.189,major,0.0744,0.115,2.13e-06,0.653,0.538,145.042,171960,9,1977,older,62.0,0.4895482253187058,-2.4721878773802257,0.115,-2.0406555166446796,0.8142481194328913
76,rock,classic rock,0.392,0.402,C,-9.961,minor,0.0536,0.288,0.0,0.243,0.228,143.883,354320,11,1975,older,76.0,1.1526795099383855,-2.7551418086360604,0.288,-0.9051174312760298,0.5029910535983717
59,rock,classic rock,0.536,0.36,A,-10.973,minor,0.0408,0.0823,0.167,0.0996,0.147,164.891,260200,9,2019,recent,59.0,0.3639653772014115,-2.9798589243977007,0.0823,-2.411499432141943,0.33105890714493696
66,rock,classic rock,0.32,0.62,C,-9.686,major,0.0594,0.64,6.36e-05,0.253,0.472,86.327,448720,12,1969,older,66.0,0.6632942174102643,-2.667868411469378,0.64,0.5753641449035619,0.5128352561983234
73,rock,classic rock,0.469,0.537,A,-10.421,major,0.152,0.0241,0.00201,0.269,0.783,124.193,382834,3,1973,older,73.0,0.9946225751440619,-1.820158943749753,0.0241,-3.701148281650806,0.5282045058497703
